"Node","Matches"
"PMULTs.sa97.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa97.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa97.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa97.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa97.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa232.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa232.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa232.a[12:0]', 11, 0)]"
"PMULTs.sa143.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa143.ax5[12:0]', 12, 0)]"
"PMULTs.sa177.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa177.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa177.a[12:0]', 10, 0)]"
"PMULTs.sa70.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa70.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa70.a[12:0]', 10, 0)]"
"PMULTs.sa200.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa200.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa200.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa200.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa200.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa200.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa200.ax5[12:0]', 12, 0)]"
"PMULTs.sa214.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa214.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa214.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa214.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa214.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa214.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa214.ax5[12:0]', 12, 0)]"
"PMULTs.sa18.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa18.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa18.a[12:0]', 11, 0)]"
"PMULTs.sa116.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa116.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa116.a[12:0]', 11, 0)]"
"177:NS
mult_counter <= mult_counter;","[('poly_mul256_parallel_in2_bench.uut.mult_counter[5:0]', 5, 0)]"
"Leaf_242:AL","[]"
"PMULTs.sa25.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.a[12:0]', 11, 0)]"
"PMULTs.sa202.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa202.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa202.a[12:0]', 10, 0)]"
"PMULTs.sa161.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa161.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa161.a[12:0]', 11, 0)]"
"PMULTs.sa205.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa205.a[12:0]', 10, 0)]"
"PMULTs.sa215.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.ax5[12:0]', 12, 0)]"
"PMULTs.sa159.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa167.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa167.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa167.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa167.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa167.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa167.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa167.ax5[12:0]', 12, 0)]"
"PMULTs.sa175.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa175.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa175.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa175.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa175.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa175.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa175.ax5[12:0]', 12, 0)]"
"PMULTs.sa125.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa125.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa125.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa125.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa125.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa125.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa125.ax5[12:0]', 12, 0)]"
"PMULTs.sa183.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa183.a[12:0]', 11, 0)]"
"PMULTs.sa188.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.a[12:0]', 11, 0)]"
"PMULTs.sa206.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa206.a[12:0]', 11, 0)]"
"PMULTs.sa127.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa127.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa127.a[12:0]', 10, 0)]"
"PMULTs.sa211.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa211.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa211.a[12:0]', 11, 0)]"
"PMULTs.sa218.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa218.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa218.a[12:0]', 11, 0)]"
"PMULTs.sa137.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.a[12:0]', 10, 0)]"
"PMULTs.sa215.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa215.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa137.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa137.ax5[12:0]', 12, 0)]"
"PMULTs.sa25.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa25.ax5[12:0]', 12, 0)]"
"PMULTs.sa180.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa180.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa180.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa180.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa180.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa180.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa180.ax5[12:0]', 12, 0)]"
"PMULTs.sa233.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa233.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa233.a[12:0]', 10, 0)]"
"PMULTs.sa176.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.ax5[12:0]', 12, 0)]"
"PMULTs.sa188.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa188.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa66.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa66.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa66.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa66.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa66.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa164.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.a[12:0]', 10, 0)]"
"PMULTs.sa18.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa18.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa18.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa18.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa18.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa202.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa202.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa202.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa202.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa202.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa173.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa173.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa173.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa173.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa173.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa173.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa173.ax5[12:0]', 12, 0)]"
"PMULTs.sa56.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa56.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa56.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa56.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa56.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa151.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa151.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa151.a[12:0]', 11, 0)]"
"85:BL
secret <= { s_vec_64, secret[1023:64] };","[('poly_mul256_parallel_in2_bench.uut.secret[1023:0]', 1023, 0), ('poly_mul256_parallel_in2_bench.s_vec_64[63:0]', 63, 0), ('poly_mul256_parallel_in2_bench.uut.secret[1023:0]', 1023, 64)]"
"PMULTs.sa65.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa65.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa65.a[12:0]', 10, 0)]"
"PMULTs.sa174.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa174.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa174.a[12:0]', 11, 0)]"
"212:CA","[]"
"PMULTs.sa75.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa75.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa75.a[12:0]', 11, 0)]"
"PMULTs.sa131.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa131.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa131.a[12:0]', 10, 0)]"
"PMULTs.sa58.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa58.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa58.a[12:0]', 11, 0)]"
"PMULTs.sa230.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa230.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa230.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa230.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa230.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa31.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa31.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa31.a[12:0]', 10, 0)]"
"PMULTs.sa159.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.ax5[12:0]', 12, 0)]"
"PMULTs.sa176.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa176.a[12:0]', 10, 0)]"
"PMULTs.sa32.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa32.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa32.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa32.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa32.a_mul_s[12:0]', 12, 0)]"
"118:BL","[]"
"PMULTs.sa251.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.a[12:0]', 11, 0)]"
"PMULTs.sa29.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa29.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa29.a[12:0]', 10, 0)]"
"PMULTs.sa7.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa7.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa7.a[12:0]', 10, 0)]"
"PMULTs.sa51.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa51.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa51.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa51.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa51.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa136.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa136.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa136.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa136.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa136.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa136.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa136.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa136.a[12:0]', 10, 0)]"
"PMULTs.sa149.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.a[12:0]', 10, 0)]"
"PMULTs.sa41.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa41.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa41.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa41.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa41.a_mul_s[12:0]', 12, 0)]"
"200:IF","[]"
"PMULTs.sa76.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa76.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa76.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa76.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa76.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa76.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa76.ax5[12:0]', 12, 0)]"
"278:AS
pol_mul_done = (state == 4'd8)? 1'b1 : 1'b0;","[('poly_mul256_parallel_in2_bench.pol_mul_done', 0, 0), ('poly_mul256_parallel_in2_bench.uut.state[3:0]', 3, 0)]"
"PMULTs.sa15.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa15.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa15.a[12:0]', 10, 0)]"
